run_id,task_file,label_version,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,team_process_score,team_process_communication,team_process_coordination,team_process_cooperation,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d
high_treatment_20260711_111242_122,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_122,completed,20260714_104223,2026-07-14T10:52:06+0200,3,9,2,4,26,13,259345,117745,377090,,583.1635,Candidate B,consensus,Candidate A,0,,,,,,,,0.287037,0.125,0.111111,0.625,01_data/raw/simulations/high/high_treatment_20260711_111242_122/metadata.json,0,3,0,0
high_treatment_20260711_111242_123,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_123,completed,20260714_105209,2026-07-14T10:57:00+0200,2,6,2,4,18,10,113773,64262,178035,,290.6863,Candidate B,consensus,Candidate A,0,,,,,,,,0.027778,0.083333,0.0,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_123/metadata.json,0,3,0,0
high_treatment_20260711_111242_124,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_124,completed,20260714_105703,2026-07-14T11:04:19+0200,3,9,3,6,26,15,227648,89625,317273,,435.2672,Candidate A,consensus,Candidate A,1,,,,,,,,0.263889,0.208333,0.333333,0.25,01_data/raw/simulations/high/high_treatment_20260711_111242_124/metadata.json,3,0,0,0
high_treatment_20260711_111242_125,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_125,completed,20260714_110422,2026-07-14T11:09:49+0200,2,6,1,2,18,8,140166,70385,210551,,327.5749,Candidate A,consensus,Candidate A,1,,,,,,,,0.230556,0.125,0.166667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_125/metadata.json,3,0,0,0
high_treatment_20260711_111242_126,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_126,completed,20260714_110952,2026-07-14T11:15:29+0200,2,6,1,2,18,8,144744,69646,214390,,337.0762,Candidate A,consensus,Candidate A,1,,,,,,,,0.202778,0.208333,0.0,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_126/metadata.json,3,0,0,0
high_treatment_20260711_111242_127,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_127,completed,20260714_111532,2026-07-14T11:19:50+0200,2,6,0,0,18,6,97860,58184,156044,,257.5882,Candidate C,consensus,Candidate A,0,,,,,,,,0.241667,0.125,0.0,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_127/metadata.json,0,0,3,0
high_treatment_20260711_111242_128,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_128,completed,20260714_111953,2026-07-14T11:25:06+0200,2,6,3,6,18,12,131394,69952,201346,,312.8965,Candidate B,consensus,Candidate A,0,,,,,,,,0.219444,0.125,0.333333,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_128/metadata.json,0,3,0,0
high_treatment_20260711_111242_129,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_129,completed,20260714_112509,2026-07-14T11:31:38+0200,2,6,2,4,18,10,141328,76983,218311,,389.174,Candidate A,consensus,Candidate A,1,,,,,,,,0.366667,0.166667,0.333333,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_129/metadata.json,3,0,0,0
high_treatment_20260711_111242_130,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_130,completed,20260714_113142,2026-07-14T11:37:43+0200,2,6,2,4,18,10,130653,69326,199979,,361.0366,Candidate B,consensus,Candidate A,0,,,,,,,,0.258333,0.041667,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_130/metadata.json,0,3,0,0
high_treatment_20260711_111242_131,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_131,completed,20260714_113746,2026-07-14T11:51:01+0200,4,12,2,4,35,16,360512,161857,522369,,794.6808,Candidate B,consensus,Candidate A,0,,,,,,,,0.323232,0.166667,0.166667,0.636364,01_data/raw/simulations/high/high_treatment_20260711_111242_131/metadata.json,0,3,0,0
high_treatment_20260711_111242_132,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_132,completed,20260714_115104,2026-07-14T11:55:55+0200,2,6,3,6,18,12,139238,61728,200966,,291.1214,Candidate A,consensus,Candidate A,1,,,,,,,,0.477778,0.333333,0.5,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_132/metadata.json,3,0,0,0
high_treatment_20260711_111242_133,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_133,completed,20260714_115558,2026-07-14T12:01:21+0200,2,6,4,8,18,14,147672,68523,216195,,323.0227,Candidate A,consensus,Candidate A,1,,,,,,,,0.3,0.166667,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_133/metadata.json,3,0,0,0
high_treatment_20260711_111242_134,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_134,completed,20260714_120124,2026-07-14T12:08:18+0200,2,6,4,8,18,14,153523,88120,241643,,414.1606,Candidate A,consensus,Candidate A,1,,,,,,,,0.419444,0.125,0.333333,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_134/metadata.json,3,0,0,0
high_treatment_20260711_111242_135,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_135,completed,20260714_120821,2026-07-14T12:13:47+0200,2,6,2,4,18,10,122409,66612,189021,,325.4129,Candidate C,consensus,Candidate A,0,,,,,,,,0.111111,0.0,0.333333,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_135/metadata.json,0,0,3,0
high_treatment_20260711_111242_136,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_136,completed,20260714_121350,2026-07-14T12:32:53+0200,5,14,4,8,44,22,586965,222361,809326,,1142.8165,Candidate B,consensus,Candidate A,0,,,,,,,,0.308608,0.25,0.214286,0.461538,01_data/raw/simulations/high/high_treatment_20260711_111242_136/metadata.json,0,3,0,0
high_treatment_20260711_111242_137,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_137,completed,20260714_123256,2026-07-14T12:38:24+0200,2,6,2,4,18,10,136303,71020,207323,,328.3524,Candidate D,consensus,Candidate A,0,,,,,,,,0.161111,0.083333,0.0,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_137/metadata.json,0,0,0,3
high_treatment_20260711_111242_138,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_138,completed,20260714_123827,2026-07-14T12:42:51+0200,2,6,0,0,17,6,132282,55013,187295,,264.0315,Candidate A,consensus,Candidate A,1,,,,,,,,0.108333,0.125,0.0,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_138/metadata.json,3,0,0,0
high_treatment_20260711_111242_139,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_139,completed,20260714_124254,2026-07-14T12:48:04+0200,2,6,1,2,18,8,118520,66218,184738,,309.5451,Candidate B,consensus,Candidate A,0,,,,,,,,0.163889,0.125,0.166667,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_139/metadata.json,0,3,0,0
high_treatment_20260711_111242_140,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_140,completed,20260714_124806,2026-07-14T12:53:42+0200,2,6,1,2,18,8,133151,70877,204028,,335.8612,Candidate A,consensus,Candidate A,1,,,,,,,,0.111111,0.166667,0.166667,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_140/metadata.json,3,0,0,0
high_treatment_20260711_111242_141,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_141,completed,20260714_125345,2026-07-14T12:59:08+0200,2,6,2,4,18,10,133660,67885,201545,,323.0645,Candidate B,consensus,Candidate A,0,,,,,,,,0.433333,0.166667,0.333333,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_141/metadata.json,0,3,0,0
high_treatment_20260711_111242_142,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_142,completed,20260714_125911,2026-07-14T13:04:50+0200,2,6,0,0,17,6,132382,69157,201539,,338.1199,Candidate A,consensus,Candidate A,1,,,,,,,,0.175,0.125,0.0,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_142/metadata.json,3,0,0,0
high_treatment_20260711_111242_143,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_143,completed,20260714_130453,2026-07-14T13:12:35+0200,3,9,1,2,26,11,211934,98307,310241,,462.5615,Candidate A,consensus,Candidate A,1,,,,,,,,0.259259,0.291667,0.111111,0.375,01_data/raw/simulations/high/high_treatment_20260711_111242_143/metadata.json,3,0,0,0
high_treatment_20260711_111242_144,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_144,completed,20260714_131238,2026-07-14T13:33:05+0200,3,9,1,2,27,11,301756,126554,428310,,1226.8635,Candidate B,consensus,Candidate A,0,,,,,,,,0.203704,0.25,0.111111,0.25,01_data/raw/simulations/high/high_treatment_20260711_111242_144/metadata.json,0,3,0,0
high_treatment_20260711_111242_145,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_145,completed,20260714_133308,2026-07-14T13:38:45+0200,2,6,4,8,18,14,145915,72818,218733,,336.8609,Candidate B,consensus,Candidate A,0,,,,,,,,0.425,0.208333,0.666667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_145/metadata.json,0,3,0,0
high_treatment_20260711_111242_146,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_146,completed,20260714_133848,2026-07-14T13:46:40+0200,3,9,4,8,27,17,246391,99045,345436,,472.2565,Candidate B,consensus,Candidate A,0,,,,,,,,0.208333,0.166667,0.333333,0.125,01_data/raw/simulations/high/high_treatment_20260711_111242_146/metadata.json,0,3,0,0
high_treatment_20260711_111242_147,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_147,completed,20260714_134643,2026-07-14T14:02:54+0200,5,15,0,0,45,15,529625,185722,715347,,970.4398,Candidate D,consensus,Candidate A,0,,,,,,,,0.164683,0.208333,0.0,0.285714,01_data/raw/simulations/high/high_treatment_20260711_111242_147/metadata.json,0,0,0,3
high_treatment_20260711_111242_148,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_148,completed,20260714_140257,2026-07-14T14:08:58+0200,2,6,1,2,18,8,139691,75333,215024,,361.5526,Candidate C,consensus,Candidate A,0,,,,,,,,0.380556,0.375,0.166667,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_148/metadata.json,0,0,3,0
high_treatment_20260711_111242_149,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_149,completed,20260714_140901,2026-07-14T14:14:42+0200,2,6,2,4,18,10,130142,74749,204891,,341.5244,Candidate A,consensus,Candidate A,1,,,,,,,,0.352778,0.291667,0.166667,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_149/metadata.json,3,0,0,0
high_treatment_20260711_111242_150,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_150,completed,20260714_141446,2026-07-14T14:37:25+0200,5,15,4,8,45,23,594781,242927,837708,,1358.5169,Candidate B,max_round_majority_vote,Candidate A,0,,,,,,,,0.328175,0.208333,0.133333,0.642857,01_data/raw/simulations/high/high_treatment_20260711_111242_150/metadata.json,1,2,0,0
high_treatment_20260711_111242_151,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_151,completed,20260714_143728,2026-07-14T14:46:05+0200,3,9,3,6,27,15,264559,105503,370062,,517.6824,Candidate A,consensus,Candidate A,1,,,,,,,,0.402778,0.25,0.333333,0.625,01_data/raw/simulations/high/high_treatment_20260711_111242_151/metadata.json,3,0,0,0
high_treatment_20260711_111242_152,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_152,completed,20260714_144608,2026-07-14T15:02:40+0200,5,15,0,0,44,15,444959,207551,652510,,991.5726,,max_round_no_majority,Candidate A,0,,,,,,,,0.212302,0.208333,0.0,0.428571,01_data/raw/simulations/high/high_treatment_20260711_111242_152/metadata.json,1,1,1,0
high_treatment_20260711_111242_153,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_153,completed,20260714_150243,2026-07-14T15:10:57+0200,3,8,4,8,26,16,232041,107176,339217,,493.972,Candidate A,consensus,Candidate A,1,,,,,,,,0.454365,0.416667,0.375,0.571429,01_data/raw/simulations/high/high_treatment_20260711_111242_153/metadata.json,3,0,0,0
high_treatment_20260711_111242_154,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_154,completed,20260714_151100,2026-07-14T15:16:16+0200,2,6,1,2,18,8,122622,65507,188129,,316.2103,Candidate C,consensus,Candidate A,0,,,,,,,,0.161111,0.083333,0.0,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_154/metadata.json,0,0,3,0
high_treatment_20260711_111242_155,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_155,completed,20260714_151620,2026-07-14T15:21:38+0200,2,6,1,2,18,8,129658,68007,197665,,318.0772,Candidate B,consensus,Candidate A,0,,,,,,,,0.191667,0.208333,0.166667,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_155/metadata.json,0,3,0,0
high_treatment_20260711_111242_156,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_156,completed,20260714_152141,2026-07-14T15:29:47+0200,3,9,6,12,27,21,266587,102128,368715,,486.0162,Candidate B,consensus,Candidate A,0,,,,,,,,0.212963,0.166667,0.222222,0.25,01_data/raw/simulations/high/high_treatment_20260711_111242_156/metadata.json,0,3,0,0
high_treatment_20260711_111242_157,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_157,completed,20260714_152950,2026-07-14T15:35:14+0200,2,6,3,6,18,12,129647,69771,199418,,323.556,Candidate A,consensus,Candidate A,1,,,,,,,,0.436111,0.208333,0.5,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_157/metadata.json,3,0,0,0
high_treatment_20260711_111242_158,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_158,completed,20260714_153517,2026-07-14T15:44:39+0200,3,9,3,6,26,15,258568,111937,370505,,561.8511,Candidate B,consensus,Candidate A,0,,,,,,,,0.25,0.125,0.0,0.625,01_data/raw/simulations/high/high_treatment_20260711_111242_158/metadata.json,0,3,0,0
high_treatment_20260711_111242_159,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_159,completed,20260714_154442,2026-07-14T15:50:43+0200,2,6,4,8,18,14,163327,73641,236968,,361.1799,Candidate A,consensus,Candidate A,1,,,,,,,,0.327778,0.25,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_159/metadata.json,3,0,0,0
high_treatment_20260711_111242_160,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_160,completed,20260714_155046,2026-07-14T16:00:01+0200,3,9,4,8,27,17,241229,115510,356739,,555.0402,Candidate D,consensus,Candidate A,0,,,,,,,,0.356481,0.125,0.444444,0.5,01_data/raw/simulations/high/high_treatment_20260711_111242_160/metadata.json,0,0,0,3
high_treatment_20260711_111242_161,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_161,completed,20260714_160004,2026-07-14T16:11:00+0200,3,9,4,8,27,17,288966,129847,418813,,655.8172,Candidate A,consensus,Candidate A,1,,,,,,,,0.263889,0.208333,0.333333,0.25,01_data/raw/simulations/high/high_treatment_20260711_111242_161/metadata.json,3,0,0,0
high_treatment_20260711_111242_162,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_162,completed,20260714_161103,2026-07-14T16:16:52+0200,2,6,3,6,18,12,151297,76143,227440,,348.5409,Candidate A,consensus,Candidate A,1,,,,,,,,0.447222,0.208333,0.333333,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_162/metadata.json,3,0,0,0
high_treatment_20260711_111242_163,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_163,completed,20260714_161655,2026-07-14T16:21:52+0200,2,6,4,8,18,14,138609,61759,200368,,297.0409,Candidate C,consensus,Candidate A,0,,,,,,,,0.205556,0.083333,0.333333,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_163/metadata.json,0,0,3,0
high_treatment_20260711_111242_164,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_164,completed,20260714_162155,2026-07-14T16:26:54+0200,2,6,3,6,18,12,163413,60839,224252,,298.7531,Candidate A,consensus,Candidate A,1,,,,,,,,0.397222,0.458333,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_164/metadata.json,3,0,0,0
high_treatment_20260711_111242_165,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_165,completed,20260714_162657,2026-07-14T16:42:01+0200,2,6,2,4,18,10,142350,67251,209601,,903.4251,Candidate C,consensus,Candidate A,0,,,,,,,,0.433333,0.166667,0.333333,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_165/metadata.json,0,0,3,0
high_treatment_20260711_111242_166,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_166,completed,20260714_164204,2026-07-14T16:48:52+0200,2,6,5,10,18,16,178826,83400,262226,,407.7626,Candidate B,consensus,Candidate A,0,,,,,,,,0.380556,0.041667,0.5,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_166/metadata.json,0,3,0,0
high_treatment_20260711_111242_167,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_167,completed,20260714_164856,2026-07-14T16:54:29+0200,2,6,5,10,18,16,146279,71396,217675,,333.5381,Candidate B,consensus,Candidate A,0,,,,,,,,0.408333,0.125,0.5,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_167/metadata.json,0,3,0,0
high_treatment_20260711_111242_168,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_168,completed,20260714_165432,2026-07-14T16:59:29+0200,2,6,1,2,18,8,103833,65198,169031,,296.0186,Candidate B,consensus,Candidate A,0,,,,,,,,0.125,0.208333,0.166667,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_168/metadata.json,0,3,0,0
high_treatment_20260711_111242_169,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_169,completed,20260714_165932,2026-07-14T17:05:02+0200,2,6,1,2,18,8,128943,70997,199940,,330.5768,Candidate A,consensus,Candidate A,1,,,,,,,,0.244444,0.166667,0.166667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_169/metadata.json,3,0,0,0
high_treatment_20260711_111242_170,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_170,completed,20260714_170506,2026-07-14T17:47:04+0200,5,15,4,8,40,23,650245,248467,898712,,2518.1679,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.281349,0.291667,0.266667,0.285714,01_data/raw/simulations/high/high_treatment_20260711_111242_170/metadata.json,2,1,0,0
high_treatment_20260711_111242_171,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_171,completed,20260714_174707,2026-07-14T17:52:13+0200,2,6,3,6,18,12,140668,63753,204421,,305.8964,Candidate B,consensus,Candidate A,0,,,,,,,,0.272222,0.083333,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_171/metadata.json,0,3,0,0
